order date (DateOrders),shipping date (DateOrders),Days for shipping (real),Days for shipment (scheduled),Shipping Mode,Market,Order Region,Category Name,Customer Segment,Order Status,Late_delivery_risk,Order Profit Per Order,Sales,Benefit per order,Order Item Quantity,delay_days,is_late
10/29/2017 12:55,11/3/2017 12:55,5,2,Second Class,Europe,Northern Europe,Computers,Consumer,COMPLETE,1,595.3499756,1500.0,595.3499756,1.0,3,1
10/13/2017 8:44,10/15/2017 8:44,2,2,Second Class,Europe,Western Europe,Cameras ,Consumer,COMPLETE,0,21.36000061,452.0400085,21.36000061,1.0,0,0
10/11/2017 6:17,10/14/2017 6:17,3,2,Second Class,Europe,Western Europe,Cameras ,Consumer,COMPLETE,1,213.5899963,452.0400085,213.5899963,1.0,1,1
10/30/2017 1:10,11/4/2017 1:10,5,2,Second Class,Europe,Northern Europe,Computers,Consumer,COMPLETE,1,55.79999924,1500.0,55.79999924,1.0,3,1
10/13/2017 14:41,10/17/2017 14:41,4,2,Second Class,Europe,Southern Europe,Cameras ,Consumer,COMPLETE,1,126.1200027,452.0400085,126.1200027,1.0,2,1
11/3/2017 3:58,11/5/2017 3:58,2,2,Second Class,Europe,Northern Europe,Consumer Electronics,Consumer,COMPLETE,0,6.900000095,252.8800049,6.900000095,1.0,0,0
10/10/2017 4:21,10/14/2017 4:21,4,2,Second Class,Europe,Southern Europe,Cameras ,Consumer,COMPLETE,1,-277.6700134,452.0400085,-277.6700134,1.0,2,1
11/4/2017 5:12,11/8/2017 5:12,4,2,Second Class,Europe,Southern Europe,Consumer Electronics,Consumer,COMPLETE,1,105.8600006,252.8800049,105.8600006,1.0,2,1
10/26/2017 14:51,10/31/2017 14:51,5,2,Second Class,Europe,Western Europe,Computers,Consumer,COMPLETE,1,86.0,1500.0,86.0,1.0,3,1
10/13/2017 13:59,10/15/2017 13:59,2,2,Second Class,Europe,Southern Europe,Cameras ,Consumer,COMPLETE,0,195.2799988,452.0400085,195.2799988,1.0,0,0
11/1/2017 20:05,11/7/2017 20:05,6,2,Second Class,Europe,Western Europe,Consumer Electronics,Consumer,COMPLETE,1,22.76000023,252.8800049,22.76000023,1.0,4,1
10/17/2017 11:32,10/21/2017 11:32,4,2,Second Class,Europe,Northern Europe,Cameras ,Consumer,COMPLETE,1,180.5899963,452.0400085,180.5899963,1.0,2,1
11/1/2017 19:02,11/4/2017 19:02,3,2,Second Class,Europe,Western Europe,Consumer Electronics,Consumer,COMPLETE,1,101.0299988,252.8800049,101.0299988,1.0,1,1
10/13/2017 12:35,10/16/2017 12:35,3,2,Second Class,Europe,Western Europe,Cameras ,Consumer,COMPLETE,1,118.8499985,452.0400085,118.8499985,1.0,1,1
11/1/2017 18:20,11/7/2017 18:20,6,2,Second Class,Europe,Northern Europe,Consumer Electronics,Consumer,COMPLETE,1,60.86999893,252.8800049,60.86999893,1.0,4,1
11/1/2017 5:44,11/6/2017 5:44,5,2,Second Class,Europe,Southern Europe,Consumer Electronics,Consumer,COMPLETE,1,73.45999908,252.8800049,73.45999908,1.0,3,1
11/2/2017 13:15,11/7/2017 13:15,5,2,Second Class,Europe,Western Europe,Consumer Electronics,Consumer,COMPLETE,1,39.88000107,252.8800049,39.88000107,1.0,3,1
10/13/2017 18:11,10/17/2017 18:11,4,2,Second Class,Europe,Northern Europe,Cameras ,Consumer,COMPLETE,1,177.9199982,452.0400085,177.9199982,1.0,2,1
10/11/2017 22:03,10/14/2017 22:03,3,2,Second Class,Europe,Southern Europe,Cameras ,Consumer,COMPLETE,1,129.7400055,452.0400085,129.7400055,1.0,1,1
11/3/2017 14:08,11/9/2017 14:08,6,2,Second Class,Europe,Western Europe,Consumer Electronics,Consumer,COMPLETE,1,62.20999908,252.8800049,62.20999908,1.0,4,1
10/26/2017 18:21,10/31/2017 18:21,5,2,Second Class,Europe,Northern Europe,Computers,Consumer,COMPLETE,1,90.0,1500.0,90.0,1.0,3,1
10/11/2017 2:26,10/13/2017 2:26,2,2,Second Class,Europe,Northern Europe,Cameras ,Consumer,COMPLETE,0,118.6600037,452.0400085,118.6600037,1.0,0,0
10/2/2017 11:01,10/7/2017 11:01,5,2,Second Class,Europe,Western Europe,Basketball,Consumer,COMPLETE,1,415.7999878,999.9899902,415.7999878,1.0,3,1
9/8/2017 3:42,9/13/2017 3:42,5,2,Second Class,Europe,Southern Europe,Soccer,Consumer,COMPLETE,1,8.619999886,79.98999786,8.619999886,1.0,3,1
9/17/2015 23:17,9/23/2015 23:17,6,2,Second Class,Europe,Northern Europe,Baseball & Softball,Consumer,COMPLETE,1,16.34000015,59.99000168,16.34000015,1.0,4,1
10/2/2015 7:40,10/6/2015 7:40,4,2,Second Class,Europe,Northern Europe,Electronics,Consumer,COMPLETE,1,12.52999973,44.99000168,12.52999973,1.0,2,1
8/8/2017 10:13,8/13/2017 10:13,5,2,Second Class,Europe,Western Europe,Cardio Equipment,Consumer,COMPLETE,1,25.92000008,99.98999786,25.92000008,1.0,3,1
8/17/2015 18:35,8/21/2015 18:35,4,2,Second Class,Europe,Northern Europe,Cardio Equipment,Consumer,COMPLETE,1,-13.57999992,99.98999786,-13.57999992,1.0,2,1
9/23/2015 9:57,9/27/2015 9:57,4,2,Second Class,Europe,Western Europe,Electronics,Consumer,COMPLETE,1,10.03999996,44.99000168,10.03999996,1.0,2,1
10/23/2015 8:31,10/28/2015 8:31,5,2,Second Class,Europe,Western Europe,Cardio Equipment,Consumer,COMPLETE,1,10.80000019,99.98999786,10.80000019,1.0,3,1
7/11/2015 18:49,7/16/2015 18:49,5,2,Second Class,Europe,Western Europe,Cardio Equipment,Consumer,COMPLETE,1,16.71999931,99.98999786,16.71999931,1.0,3,1
5/8/2016 17:42,5/13/2016 17:42,5,4,Standard Class,USCA,US Center ,Electronics,Consumer,SUSPECTED_FRAUD,0,28.85000038,134.9700012,28.85000038,3.0,1,0
4/2/2016 19:51,4/7/2016 19:51,5,4,Standard Class,USCA,West of USA ,Cardio Equipment,Consumer,SUSPECTED_FRAUD,0,133.9100037,299.9700012,133.9100037,3.0,1,0
8/14/2016 2:51,8/20/2016 2:51,6,4,Standard Class,USCA,West of USA ,Cardio Equipment,Consumer,SUSPECTED_FRAUD,0,79.16000366,299.9700012,79.16000366,3.0,2,0
4/2/2016 19:51,4/7/2016 19:51,5,4,Standard Class,USCA,West of USA ,Cardio Equipment,Consumer,SUSPECTED_FRAUD,0,19.11000061,299.9700012,19.11000061,3.0,1,0
5/18/2016 16:38,5/20/2016 16:38,2,4,Standard Class,USCA,West of USA ,Cleats,Consumer,SUSPECTED_FRAUD,0,10.77000046,179.9700012,10.77000046,3.0,-2,0
5/5/2016 13:40,5/8/2016 13:40,3,4,Standard Class,USCA,West of USA ,Cleats,Consumer,SUSPECTED_FRAUD,0,-284.5299988,179.9700012,-284.5299988,3.0,-1,0
4/21/2016 2:50,4/24/2016 2:50,3,4,Standard Class,USCA,East of USA,Cleats,Consumer,SUSPECTED_FRAUD,0,69.68000031,179.9700012,69.68000031,3.0,-1,0
7/1/2016 8:10,7/3/2016 8:10,2,4,Standard Class,USCA,US Center ,Shop By Sport,Consumer,SUSPECTED_FRAUD,0,7.480000019,119.9700012,7.480000019,3.0,-2,0
4/21/2016 2:50,4/24/2016 2:50,3,4,Standard Class,USCA,East of USA,Girls' Apparel,Consumer,SUSPECTED_FRAUD,0,11.02999973,75.0,11.02999973,3.0,-1,0
12/17/2016 8:48,12/23/2016 8:48,6,4,Standard Class,USCA,Canada,Women's Apparel,Consumer,SUSPECTED_FRAUD,0,-24.8199997,150.0,-24.8199997,3.0,2,0
5/8/2016 17:42,5/13/2016 17:42,5,4,Standard Class,USCA,US Center ,Women's Apparel,Consumer,SUSPECTED_FRAUD,0,33.0,150.0,33.0,3.0,1,0
12/17/2016 8:48,12/23/2016 8:48,6,4,Standard Class,USCA,Canada,Women's Apparel,Consumer,SUSPECTED_FRAUD,0,36.54000092,150.0,36.54000092,3.0,2,0
8/30/2016 14:02,9/3/2016 14:02,4,4,Standard Class,USCA,Canada,Shop By Sport,Consumer,SUSPECTED_FRAUD,0,-76.37000275,119.9700012,-76.37000275,3.0,0,0
7/27/2016 6:01,7/29/2016 6:01,2,4,Standard Class,USCA,East of USA,Shop By Sport,Consumer,SUSPECTED_FRAUD,0,8.760000229,119.9700012,8.760000229,3.0,-2,0
7/17/2016 10:14,7/21/2016 10:14,4,4,Standard Class,USCA,US Center ,Accessories,Consumer,SUSPECTED_FRAUD,0,36.36999893,74.97000122,36.36999893,3.0,0,0
7/6/2016 10:26,7/12/2016 10:26,6,4,Standard Class,USCA,US Center ,Trade-In,Consumer,SUSPECTED_FRAUD,0,18.12999916,47.97000122,18.12999916,3.0,2,0
9/9/2016 22:05,9/11/2016 22:05,2,4,Standard Class,Africa,East Africa,Cleats,Consumer,CANCELED,0,-12.98999977,239.9600067,-12.98999977,4.0,-2,0
8/26/2016 12:38,9/1/2016 12:38,6,4,Standard Class,Africa,North Africa,Cleats,Consumer,CANCELED,0,74.04000092,239.9600067,74.04000092,4.0,2,0
1/16/2017 22:04,1/20/2017 22:04,4,4,Standard Class,Africa,West Africa,Women's Apparel,Consumer,CANCELED,0,90.0,200.0,90.0,4.0,0,0
1/16/2017 22:04,1/20/2017 22:04,4,4,Standard Class,Africa,West Africa,Shop By Sport,Consumer,CANCELED,0,-2.190000057,159.9600067,-2.190000057,4.0,0,0
9/28/2016 10:19,10/3/2016 10:19,5,4,Standard Class,Africa,North Africa,Women's Apparel,Consumer,CANCELED,0,85.05000305,200.0,85.05000305,4.0,1,0
9/3/2016 15:26,9/5/2016 15:26,2,4,Standard Class,Africa,West Africa,Accessories,Consumer,CANCELED,0,3.039999962,99.95999908,3.039999962,4.0,-2,0
9/16/2016 1:13,9/18/2016 1:13,2,4,Standard Class,Africa,East Africa,Cardio Equipment,Consumer,PENDING,0,-266.7900085,399.9599915,-266.7900085,4.0,-2,0
10/20/2016 3:59,10/24/2016 3:59,4,4,Standard Class,Africa,North Africa,Cleats,Consumer,PENDING,0,64.79000092,239.9600067,64.79000092,4.0,0,0
1/7/2017 0:11,1/12/2017 0:11,5,4,Standard Class,Africa,North Africa,Cleats,Consumer,PENDING,1,83.62000275,239.9600067,83.62000275,4.0,1,1
10/10/2016 6:06,10/15/2016 6:06,5,4,Standard Class,Africa,West Africa,Cleats,Consumer,PENDING,1,74.08999634,239.9600067,74.08999634,4.0,1,1
9/6/2016 13:30,9/8/2016 13:30,2,4,Standard Class,Africa,North Africa,Cleats,Consumer,PENDING,0,92.97000122,239.9600067,92.97000122,4.0,-2,0
1/6/2017 1:25,1/11/2017 1:25,5,4,Standard Class,Africa,North Africa,Cleats,Consumer,PENDING,1,70.55999756,239.9600067,70.55999756,4.0,1,1
12/28/2016 7:33,1/3/2017 7:33,6,4,Standard Class,Africa,West Africa,Women's Apparel,Consumer,PENDING,1,96.0,200.0,96.0,4.0,2,1
8/25/2016 18:46,8/30/2016 18:46,5,4,Standard Class,Africa,North Africa,Women's Apparel,Consumer,PENDING,1,-145.1300049,200.0,-145.1300049,4.0,1,1
9/5/2016 10:10,9/9/2016 10:10,4,4,Standard Class,Africa,West Africa,Shop By Sport,Consumer,PENDING,0,45.0,159.9600067,45.0,4.0,0,0
11/28/2016 9:00,12/3/2016 9:00,5,4,Standard Class,Africa,North Africa,Shop By Sport,Consumer,PENDING,1,51.09000015,159.9600067,51.09000015,4.0,1,1
9/2/2016 13:30,9/5/2016 13:30,3,4,Standard Class,Africa,Southern Africa,Girls' Apparel,Consumer,PENDING,0,31.25,120.0,31.25,4.0,-1,0
11/19/2016 21:27,11/23/2016 21:27,4,4,Standard Class,Africa,North Africa,Women's Apparel,Consumer,PENDING,0,-459.0,200.0,-459.0,4.0,0,0
9/14/2016 5:26,9/16/2016 5:26,2,4,Standard Class,Africa,North Africa,Women's Apparel,Consumer,PENDING,0,-248.0,200.0,-248.0,4.0,-2,0
11/5/2016 9:13,11/10/2016 9:13,5,4,Standard Class,Africa,West Africa,Women's Apparel,Consumer,PENDING,1,13.19999981,200.0,13.19999981,4.0,1,1
12/8/2016 12:08,12/12/2016 12:08,4,4,Standard Class,Africa,West Africa,Accessories,Consumer,PENDING,0,46.29000092,99.95999908,46.29000092,4.0,0,0
1/14/2017 14:22,1/19/2017 14:22,5,4,Standard Class,Africa,East Africa,Cardio Equipment,Consumer,PROCESSING,1,182.1399994,399.9599915,182.1399994,4.0,1,1
11/5/2016 19:43,11/10/2016 19:43,5,4,Standard Class,Africa,Southern Africa,Cardio Equipment,Consumer,PROCESSING,1,-261.4400024,399.9599915,-261.4400024,4.0,1,1
9/17/2016 23:07,9/20/2016 23:07,3,4,Standard Class,Africa,East Africa,Cardio Equipment,Consumer,PROCESSING,0,178.5800018,399.9599915,178.5800018,4.0,-1,0
11/14/2016 13:14,11/17/2016 13:14,3,4,Standard Class,Africa,East Africa,Cardio Equipment,Consumer,PROCESSING,0,167.4199982,399.9599915,167.4199982,4.0,-1,0
12/11/2016 15:49,12/16/2016 15:49,5,4,Standard Class,Africa,East Africa,Cardio Equipment,Consumer,PROCESSING,1,-76.66999817,399.9599915,-76.66999817,4.0,1,1
12/11/2016 15:49,12/16/2016 15:49,5,4,Standard Class,Africa,East Africa,Cardio Equipment,Consumer,PROCESSING,1,165.4199982,399.9599915,165.4199982,4.0,1,1
11/8/2016 13:14,11/10/2016 13:14,2,4,Standard Class,Africa,North Africa,Cardio Equipment,Consumer,PROCESSING,0,-82.01000214,399.9599915,-82.01000214,4.0,-2,0
11/22/2016 2:00,11/26/2016 2:00,4,4,Standard Class,Africa,Southern Africa,Cardio Equipment,Consumer,PROCESSING,0,91.79000092,399.9599915,91.79000092,4.0,0,0
8/31/2016 12:06,9/2/2016 12:06,2,4,Standard Class,Pacific Asia,West Asia,Men's Footwear,Corporate,COMPLETE,0,40.56000137,129.9900055,40.56000137,1.0,-2,0
9/3/2016 13:41,9/5/2016 13:41,2,4,Standard Class,Pacific Asia,West Asia,Men's Footwear,Corporate,COMPLETE,0,41.18000031,129.9900055,41.18000031,1.0,-2,0
2/16/2016 4:09,2/20/2016 4:09,4,4,Standard Class,Pacific Asia,Oceania,Cleats,Corporate,COMPLETE,0,27.36000061,59.99000168,27.36000061,1.0,0,0
12/31/2015 19:27,1/3/2016 19:27,3,4,Standard Class,Pacific Asia,Oceania,Men's Footwear,Corporate,COMPLETE,0,26.05999947,129.9900055,26.05999947,1.0,-1,0
3/26/2016 8:07,3/28/2016 8:07,2,4,Standard Class,Pacific Asia,Oceania,Men's Footwear,Corporate,COMPLETE,0,32.47999954,129.9900055,32.47999954,1.0,-2,0
1/2/2016 0:11,1/7/2016 0:11,5,4,Standard Class,Pacific Asia,Oceania,Men's Footwear,Corporate,COMPLETE,1,35.81000137,129.9900055,35.81000137,1.0,1,1
1/27/2018 2:38,2/2/2018 2:38,6,4,Standard Class,Pacific Asia,Oceania,Women's Clothing,Corporate,COMPLETE,1,102.5100021,215.8200073,102.5100021,1.0,2,1
1/3/2016 7:22,1/7/2016 7:22,4,4,Standard Class,Pacific Asia,South Asia,Men's Footwear,Corporate,COMPLETE,0,15.43999958,129.9900055,15.43999958,1.0,0,0
2/14/2016 5:54,2/16/2016 5:54,2,4,Standard Class,Pacific Asia,South Asia,Men's Footwear,Corporate,COMPLETE,0,4.570000172,129.9900055,4.570000172,1.0,-2,0
11/28/2015 1:06,12/3/2015 1:06,5,4,Standard Class,Pacific Asia,Southeast Asia,Men's Footwear,Corporate,COMPLETE,1,61.75,129.9900055,61.75,1.0,1,1
12/11/2015 15:17,12/17/2015 15:17,6,4,Standard Class,Pacific Asia,Southeast Asia,Men's Footwear,Corporate,COMPLETE,1,38.65000153,129.9900055,38.65000153,1.0,2,1
9/17/2016 4:12,9/21/2016 4:12,4,4,Standard Class,Pacific Asia,West Asia,Cleats,Corporate,COMPLETE,0,14.25,59.99000168,14.25,1.0,0,0
9/3/2016 13:41,9/5/2016 13:41,2,4,Standard Class,Pacific Asia,West Asia,Men's Footwear,Corporate,COMPLETE,0,-6.170000076,129.9900055,-6.170000076,1.0,-2,0
12/12/2016 1:59,12/16/2016 1:59,4,4,Standard Class,Pacific Asia,West Asia,Men's Footwear,Corporate,COMPLETE,0,20.12999916,129.9900055,20.12999916,1.0,0,0
10/28/2016 15:11,11/1/2016 15:11,4,4,Standard Class,Pacific Asia,West Asia,Men's Footwear,Corporate,COMPLETE,0,54.34000015,129.9900055,54.34000015,1.0,0,0
12/27/2017 20:01,12/29/2017 20:01,2,4,Standard Class,Pacific Asia,Eastern Asia,Crafts,Corporate,COMPLETE,0,43.61000061,461.480011,43.61000061,1.0,-2,0
2/12/2016 12:34,2/16/2016 12:34,4,4,Standard Class,Pacific Asia,Eastern Asia,Men's Footwear,Corporate,COMPLETE,0,42.99000168,129.9900055,42.99000168,1.0,0,0
3/15/2016 7:58,3/18/2016 7:58,3,4,Standard Class,Pacific Asia,Oceania,Cleats,Corporate,COMPLETE,0,19.84000015,59.99000168,19.84000015,1.0,-1,0
3/28/2016 0:25,3/30/2016 0:25,2,4,Standard Class,Pacific Asia,Oceania,Men's Footwear,Corporate,COMPLETE,0,54.04999924,129.9900055,54.04999924,1.0,-2,0
3/14/2016 20:03,3/18/2016 20:03,4,4,Standard Class,Pacific Asia,Oceania,Men's Footwear,Corporate,COMPLETE,0,-184.2599945,129.9900055,-184.2599945,1.0,0,0
11/18/2015 9:53,11/23/2015 9:53,5,4,Standard Class,Pacific Asia,South Asia,Men's Footwear,Corporate,COMPLETE,1,39.91999817,129.9900055,39.91999817,1.0,1,1
12/20/2015 16:29,12/26/2015 16:29,6,4,Standard Class,Pacific Asia,Southeast Asia,Men's Footwear,Corporate,COMPLETE,1,41.52000046,129.9900055,41.52000046,1.0,2,1
12/12/2016 1:59,12/16/2016 1:59,4,4,Standard Class,Pacific Asia,West Asia,Men's Footwear,Corporate,COMPLETE,0,9.210000038,129.9900055,9.210000038,1.0,0,0
9/10/2016 5:47,9/14/2016 5:47,4,4,Standard Class,Pacific Asia,West Asia,Men's Footwear,Corporate,COMPLETE,0,12.27999973,129.9900055,12.27999973,1.0,0,0
10/28/2016 15:11,11/1/2016 15:11,4,4,Standard Class,Pacific Asia,West Asia,Men's Footwear,Corporate,COMPLETE,0,36.84999847,129.9900055,36.84999847,1.0,0,0
9/7/2016 1:04,9/12/2016 1:04,5,4,Standard Class,Pacific Asia,Central Asia,Men's Footwear,Corporate,COMPLETE,1,60.45000076,129.9900055,60.45000076,1.0,1,1
11/11/2015 3:45,11/14/2015 3:45,3,4,Standard Class,Pacific Asia,Eastern Asia,Men's Footwear,Corporate,COMPLETE,0,-29.37999916,129.9900055,-29.37999916,1.0,-1,0
12/13/2015 22:17,12/16/2015 22:17,3,4,Standard Class,Pacific Asia,Eastern Asia,Men's Footwear,Corporate,COMPLETE,0,15.10999966,129.9900055,15.10999966,1.0,-1,0
1/7/2016 5:57,1/11/2016 5:57,4,4,Standard Class,Pacific Asia,Eastern Asia,Men's Footwear,Corporate,COMPLETE,0,-105.7799988,129.9900055,-105.7799988,1.0,0,0
12/14/2017 15:39,12/18/2017 15:39,4,4,Standard Class,Pacific Asia,Eastern Asia,Women's Clothing,Corporate,COMPLETE,0,72.86000061,215.8200073,72.86000061,1.0,0,0
3/15/2016 3:45,3/21/2016 3:45,6,4,Standard Class,Pacific Asia,Oceania,Cleats,Corporate,COMPLETE,1,26.78000069,59.99000168,26.78000069,1.0,2,1
3/16/2016 10:14,3/19/2016 10:14,3,4,Standard Class,Pacific Asia,Oceania,Men's Footwear,Corporate,COMPLETE,0,31.79000092,129.9900055,31.79000092,1.0,-1,0
2/6/2016 2:25,2/10/2016 2:25,4,4,Standard Class,Pacific Asia,Oceania,Men's Footwear,Corporate,COMPLETE,0,7.619999886,129.9900055,7.619999886,1.0,0,0
1/28/2018 15:46,1/30/2018 15:46,2,4,Standard Class,Pacific Asia,Oceania,Women's Clothing,Corporate,COMPLETE,0,62.8199997,215.8200073,62.8199997,1.0,-2,0
12/18/2015 5:59,12/22/2015 5:59,4,4,Standard Class,Pacific Asia,South Asia,Men's Footwear,Corporate,COMPLETE,0,-187.3800049,129.9900055,-187.3800049,1.0,0,0
1/17/2017 12:26,1/22/2017 12:26,5,4,Standard Class,Pacific Asia,South Asia,Men's Footwear,Corporate,COMPLETE,1,31.43000031,129.9900055,31.43000031,1.0,1,1
12/13/2017 20:44,12/18/2017 20:44,5,4,Standard Class,Pacific Asia,South Asia,Women's Clothing,Corporate,COMPLETE,1,-140.5,215.8200073,-140.5,1.0,1,1
12/26/2017 18:26,12/30/2017 18:26,4,4,Standard Class,Pacific Asia,Southeast Asia,Crafts,Corporate,COMPLETE,0,37.77000046,461.480011,37.77000046,1.0,0,0
1/27/2016 12:14,1/29/2016 12:14,2,4,Standard Class,Pacific Asia,Southeast Asia,Men's Footwear,Corporate,COMPLETE,0,-193.4299927,129.9900055,-193.4299927,1.0,-2,0
1/30/2018 11:54,2/2/2018 11:54,3,4,Standard Class,Pacific Asia,Southeast Asia,Women's Clothing,Corporate,COMPLETE,0,76.26999664,215.8200073,76.26999664,1.0,-1,0
8/30/2016 8:47,9/3/2016 8:47,4,4,Standard Class,Pacific Asia,West Asia,Men's Footwear,Corporate,COMPLETE,0,12.09000015,129.9900055,12.09000015,1.0,0,0
11/17/2016 4:59,11/22/2016 4:59,5,4,Standard Class,Pacific Asia,West Asia,Men's Footwear,Corporate,COMPLETE,1,32.63999939,129.9900055,32.63999939,1.0,1,1
12/29/2016 15:26,12/31/2016 15:26,2,4,Standard Class,Pacific Asia,Central Asia,Men's Footwear,Corporate,COMPLETE,0,24.84000015,129.9900055,24.84000015,1.0,-2,0
3/10/2016 4:59,3/12/2016 4:59,2,4,Standard Class,Pacific Asia,Eastern Asia,Cleats,Corporate,COMPLETE,0,6.170000076,59.99000168,6.170000076,1.0,-2,0
11/24/2017 19:11,11/28/2017 19:11,4,4,Standard Class,Pacific Asia,Eastern Asia,Men's Clothing,Corporate,COMPLETE,0,94.01999664,210.8500061,94.01999664,1.0,0,0
12/10/2016 13:11,12/14/2016 13:11,4,4,Standard Class,Africa,West Africa,Women's Apparel,Consumer,COMPLETE,0,22.5,250.0,22.5,5.0,0,0
10/26/2016 6:25,10/28/2016 6:25,2,4,Standard Class,Africa,West Africa,Women's Apparel,Consumer,COMPLETE,0,15.39999962,250.0,15.39999962,5.0,-2,0
10/19/2016 6:36,10/22/2016 6:36,3,4,Standard Class,Africa,West Africa,Shop By Sport,Consumer,COMPLETE,0,52.18999863,199.9499969,52.18999863,5.0,-1,0
11/6/2016 23:24,11/10/2016 23:24,4,4,Standard Class,Africa,Central Africa,Shop By Sport,Consumer,COMPLETE,0,84.98000336,199.9499969,84.98000336,5.0,0,0
9/29/2016 16:27,10/5/2016 16:27,6,4,Standard Class,Africa,West Africa,Women's Apparel,Consumer,COMPLETE,1,65.73000336,250.0,65.73000336,5.0,2,1
9/3/2016 12:38,9/7/2016 12:38,4,4,Standard Class,Africa,Central Africa,Women's Apparel,Consumer,COMPLETE,0,70.13999939,250.0,70.13999939,5.0,0,0
11/7/2016 10:15,11/12/2016 10:15,5,4,Standard Class,Africa,Central Africa,Women's Apparel,Consumer,COMPLETE,1,56.02999878,250.0,56.02999878,5.0,1,1
11/12/2016 5:10,11/15/2016 5:10,3,4,Standard Class,Africa,West Africa,Women's Apparel,Consumer,COMPLETE,0,12.86999989,250.0,12.86999989,5.0,-1,0
11/26/2016 12:30,11/29/2016 12:30,3,4,Standard Class,Africa,East Africa,Women's Apparel,Consumer,COMPLETE,0,64.16999817,250.0,64.16999817,5.0,-1,0
12/9/2016 22:07,12/15/2016 22:07,6,4,Standard Class,Africa,East Africa,Women's Apparel,Consumer,COMPLETE,1,100.4499969,250.0,100.4499969,5.0,2,1
10/2/2016 15:55,10/7/2016 15:55,5,4,Standard Class,Africa,West Africa,Women's Apparel,Consumer,COMPLETE,1,71.75,250.0,71.75,5.0,1,1
10/20/2016 21:30,10/24/2016 21:30,4,4,Standard Class,Africa,Central Africa,Women's Apparel,Consumer,COMPLETE,0,72.59999847,250.0,72.59999847,5.0,0,0
10/6/2016 14:51,10/12/2016 14:51,6,4,Standard Class,Africa,Central Africa,Shop By Sport,Consumer,COMPLETE,1,67.48000336,199.9499969,67.48000336,5.0,2,1
12/19/2016 9:30,12/24/2016 9:30,5,4,Standard Class,Africa,West Africa,Women's Apparel,Consumer,COMPLETE,1,21.19000053,250.0,21.19000053,5.0,1,1
9/2/2016 12:48,9/8/2016 12:48,6,4,Standard Class,Africa,Southern Africa,Accessories,Consumer,COMPLETE,1,59.97999954,124.9499969,59.97999954,5.0,2,1
10/11/2016 15:22,10/16/2016 15:22,5,4,Standard Class,Africa,West Africa,Accessories,Consumer,COMPLETE,1,35.61000061,124.9499969,35.61000061,5.0,1,1
10/11/2016 12:34,10/13/2016 12:34,2,4,Standard Class,Africa,East Africa,Accessories,Consumer,COMPLETE,0,39.90999985,124.9499969,39.90999985,5.0,-2,0
10/27/2016 0:59,11/1/2016 0:59,5,4,Standard Class,Africa,West Africa,Trade-In,Consumer,COMPLETE,1,23.27000046,79.94999695,23.27000046,5.0,1,1
10/5/2016 8:44,10/10/2016 8:44,5,4,Standard Class,Africa,West Africa,Trade-In,Consumer,COMPLETE,1,30.88999939,79.94999695,30.88999939,5.0,1,1
12/28/2016 18:46,12/31/2016 18:46,3,4,Standard Class,Africa,North Africa,Electronics,Consumer,COMPLETE,0,11.40999985,159.9499969,11.40999985,5.0,-1,0
9/1/2016 23:08,9/3/2016 23:08,2,4,Standard Class,Africa,North Africa,Hunting & Shooting,Consumer,COMPLETE,0,53.97999954,149.9499969,53.97999954,5.0,-2,0
12/2/2016 6:54,12/5/2016 6:54,3,4,Standard Class,Africa,West Africa,Tennis & Racquet,Consumer,ON_HOLD,0,82.15000153,224.9499969,82.15000153,5.0,-1,0
10/8/2016 16:15,10/10/2016 16:15,2,4,Standard Class,Africa,North Africa,Cardio Equipment,Consumer,ON_HOLD,0,66.48999786,499.9500122,66.48999786,5.0,-2,0
8/30/2016 2:49,9/1/2016 2:49,2,4,Standard Class,Africa,East Africa,Cleats,Consumer,ON_HOLD,0,80.98999786,299.9500122,80.98999786,5.0,-2,0
10/18/2016 14:29,10/20/2016 14:29,2,4,Standard Class,Africa,North Africa,Shop By Sport,Consumer,ON_HOLD,0,54.77000046,199.9499969,54.77000046,5.0,-2,0
8/29/2016 10:42,9/4/2016 10:42,6,4,Standard Class,Africa,Southern Africa,Women's Apparel,Consumer,ON_HOLD,1,-265.0,250.0,-265.0,5.0,2,1
12/29/2016 13:20,1/4/2017 13:20,6,4,Standard Class,Africa,Southern Africa,Electronics,Consumer,ON_HOLD,1,51.15999985,239.9499969,51.15999985,5.0,2,1
10/13/2015 22:53,10/19/2015 22:53,6,4,Standard Class,Europe,Western Europe,Baseball & Softball,Consumer,COMPLETE,1,85.48999786,299.9500122,85.48999786,5.0,2,1
9/29/2016 4:11,10/5/2016 4:11,6,4,Standard Class,Europe,Eastern Europe,Fitness Accessories,Consumer,COMPLETE,1,59.13000107,174.9499969,59.13000107,5.0,2,1
